"season","date","home_team","guest_team","score","home_score","guest_score","odds_1","odds_x","odds_2","explore_id","outcome","ftr"
"Elitserien 2009/2010","28.09.2009","Redbergslids","Kristianstad","33:23","33","23","1.56","9.92","2.73","Yufn2EEC",,"1"
"Elitserien 2009/2010","27.09.2009","Drott","Lugi","28:19","28","19","2.02","8.72","2.00","xE0w4zp0",,"1"
"Elitserien 2009/2010","27.09.2009","Hammarby","Skovde","36:26","36","26","1.30","11.07","4.02","ddpcO4VE",,"1"
"Elitserien 2009/2010","27.09.2009","Lindesberg","Alingsas","25:29","25","29","1.96","8.37","2.10","jH4s3fa6",,"2"
"Elitserien 2009/2010","27.09.2009","Lund","Guif","22:30","22","30","2.29","8.81","1.81","ri1Z4GUg",,"2"
"Elitserien 2009/2010","27.09.2009","Malmo","Helsingborg","29:24","29","24","1.20","12.80","5.19","0rvN5dFm",,"1"
"Elitserien 2004/2005","22.09.2004","Tumba","Lund","28:27","28","27","1.78","8.71","2.27","EyMbJkK0",,"1"
"Handbollsligan 2017/2018","01.10.2017","Ystads IF","Karlskrona","40:23","40","23","1.09","15.80","9.78","U3pUDxSb",,"1"
"Handbollsligan 2017/2018","30.09.2017","Savehof","Skovde","25:24","25","24","1.20","12.23","5.81","8ldLFbcn",,"1"
"Handbollsligan 2017/2018","29.09.2017","Karlskrona","Aranas","26:32","26","32","1.44","9.45","3.50","KOBRbLiC",,"2"
"Handbollsligan 2017/2018","28.09.2017","Helsingborg","Ystads IF","28:33","28","33","5.67","11.67","1.21","2gpkD5yl",,"2"
"Handbollsligan 2017/2018","28.09.2017","Lugi","Malmo","27:24","27","24","2.17","7.93","2.00","nsn1A3L6",,"1"
"Handbollsligan 2017/2018","27.09.2017","Alingsas","Savehof","30:29","30","29","1.69","8.65","2.65","8jmcBq60",,"1"
"Handbollsligan 2017/2018","27.09.2017","Ricoh","Redbergslids","27:30","27","30","3.26","8.60","1.51","KUfpEoMs",,"2"
"Handbollsligan 2017/2018","27.09.2017","Skovde","Hammarby","30:29","30","29","1.44","9.18","3.51","ETmgCPjf",,"1"
"Handbollsligan 2017/2018","24.09.2017","Aranas","Helsingborg","32:24","32","24","1.91","7.98","2.28","ln4EJ7bK",,"1"
"Elitserien 2015/2016","07.10.2015","Ricoh","Alingsas","21:27","21","27","4.96","11.06","1.25","GrLMMDaS",,"2"
"Elitserien 2015/2016","04.10.2015","Aranas","Drott","39:28","39","28","2.14","8.76","1.97","48HINgpM",,"1"
"Elitserien 2015/2016","04.10.2015","Hammarby","Ricoh","25:18","25","18","1.54","9.48","3.00","rgT9PFF9",,"1"
"Elitserien 2015/2016","04.10.2015","Karlskrona","Lugi","21:26","21","26","3.05","9.86","1.51","MqSDOZUF",,"2"
"Elitserien 2015/2016","01.10.2015","Ystads IF","Kristianstad","30:33","30","33","1.79","9.10","2.40","EJO5Qe03",,"2"
"Elitserien 2015/2016","30.09.2015","Alingsas","Savehof","32:24","32","24","1.47","9.63","3.27","YNoJ2h8d",,"1"
"Elitserien 2015/2016","30.09.2015","Redbergslids","Skovde","22:21","22","21","1.28","10.90","4.70","zTP1Ryoc",,"1"
"Elitserien 2015/2016","28.09.2015","Malmo","Aranas","31:21","31","21","1.10","14.70","9.04","KKsF3Yhj",,"1"
"Elitserien 2013/2014","16.10.2013","Malmo","Onnereds","24:19","24","19","1.05","16.18","12.11","6wBzYa7p",,"1"
"Elitserien 2013/2014","16.10.2013","Redbergslids","Savehof","25:23","25","23","2.54","8.96","1.69","pU9vXJMj",,"1"
"Elitserien 2013/2014","16.10.2013","Ystads IF","Kristianstad","26:30","26","30","2.46","8.65","1.74","lbO8xtaT",,"2"
"Elitserien 2013/2014","14.10.2013","Savehof","Guif","33:26","33","26","1.52","9.58","2.97","zeK4wMqN",,"1"
"Elitserien 2013/2014","13.10.2013","Alingsas","Redbergslids","27:26","27","26","1.33","10.34","3.95","EuWeurFA",,"1"
"Elitserien 2011/2012","05.10.2011","Kristianstad","Lugi","25:24","25","24","2.31","9.23","1.79","ttzx7Xzj",,"1"
"Elitserien 2011/2012","03.10.2011","Skovde","Tumba","35:21","35","21","1.20","12.30","5.28","vFMtGdf1",,"1"
"Elitserien 2011/2012","03.10.2011","Savehof","Guif","31:30","31","30","1.50","10.30","2.95","4GOtGyE3",,"1"
"Elitserien 2011/2012","01.10.2011","Hammarby","Skovde","28:25","28","25","3.49","11.09","1.38","bHpX7DLq",,"1"
"Elitserien 2011/2012","30.09.2011","Ystads IF","Drott","29:26","29","26","1.73","9.25","2.40","xEv6CgDS",,"1"
"Elitserien 2011/2012","30.09.2011","Lugi","Malmo","29:23","29","23","1.68","9.47","2.51","riu2DZcM",,"1"
"Elitserien 2011/2012","28.09.2011","Lund","Kristianstad","27:24","27","24","1.54","9.92","2.88","r7NpFeT9",,"1"
"Elitserien 2011/2012","28.09.2011","Tumba","Redbergslids","29:35","29","35","2.92","9.93","1.52","0rIkEFrG",,"2"
"Elitserien 2011/2012","26.09.2011","Drott","Lugi","35:27","35","27","1.61","9.62","2.65","jTIsgE6j",,"1"
"Elitserien 2010/2011","24.10.2010","Savehof","Ystads IF","35:23","35","23","","","","vTHtVL6E",,"1"
"Elitserien 2010/2011","22.10.2010","Alingsas","Lund","33:23","33","23","","","","rH6n7IE7",,"1"
"Elitserien 2010/2011","22.10.2010","Skovde","Lugi","26:25","26","25","","","","0xJxW1i8",,"1"
"Elitserien 2010/2011","20.10.2010","Redbergslids","Drott","32:35","32","35","","","","nkDw9vpe",,"2"
"Elitserien 2010/2011","20.10.2010","Alingsas","Guif","26:26","26","26","","","","UD2r8ba1",,"X"
"Elitserien 2010/2011","20.10.2010","Savehof","Hammarby","24:25","24","25","","","","8bEZ9KUl",,"2"
"Elitserien 2010/2011","19.10.2010","Lund","Lugi","29:31","29","31","","","","vP9VA0Fr",,"2"
"Elitserien 2010/2011","18.10.2010","Hammarby","Malmo","30:31","30","31","","","","YcaeFt7R",,"2"
"Elitserien 2010/2011","17.10.2010","Kristianstad","Redbergslids","31:31","31","31","","","","jZ9jGMiL",,"X"
"Elitserien 2009/2010","27.09.2009","Ystads IF","Savehof","34:27","34","27","1.87","8.58","2.20","YL7Q6x0s",,"1"
"Elitserien 2009/2010","24.09.2009","Kristianstad","Malmo","30:26","30","26","1.79","9.36","2.28","2ZpgPpG8",,"1"
"Elitserien 2009/2010","23.09.2009","Helsingborg","Ystads IF","22:29","22","29","6.12","13.46","1.14","xWa2qloJ",,"2"
"Elitserien 2009/2010","23.09.2009","Lugi","Lindesberg","24:27","24","27","1.46","11.11","3.06","MFk3gY8Q",,"2"
"Elitserien 2009/2010","23.09.2009","Savehof","Hammarby","28:26","28","26","1.29","11.93","4.09","vi0bfEgK",,"1"
"Elitserien 2009/2010","23.09.2009","Skovde","Lund","34:26","34","26","1.68","10.09","2.45","I36IXA1D",,"1"
"Elitserien 2009/2010","20.09.2009","Alingsas","Redbergslids","33:31","33","31","1.06","15.40","10.05","roE5zDHf",,"1"
"Elitserien 2009/2010","20.09.2009","Guif","Drott","18:25","18","25","1.13","14.14","6.37","dlI9ZWW0",,"2"
"Handbollsligan 2017/2018","24.09.2017","Malmo","Karlskrona","33:22","33","22","1.13","14.07","7.47","IL8IIRDQ",,"1"
"Handbollsligan 2017/2018","22.09.2017","Hammarby","Alingsas","22:25","22","25","3.92","9.67","1.38","tYCNa1x6",,"2"
"Handbollsligan 2017/2018","22.09.2017","Redbergslids","Guif","34:37","34","37","1.48","9.22","3.33","8jRRe46D",,"2"
"Handbollsligan 2017/2018","22.09.2017","Savehof","Ricoh","26:24","26","24","1.07","17.41","11.74","Ae5AKmqE",,"1"
"Handbollsligan 2017/2018","20.09.2017","Kristianstad","Lugi","33:19","33","19","1.34","13.38","6.56","fmNNdpi7",,"1"
"Handbollsligan 2017/2018","19.09.2017","Ystads IF","Aranas","28:21","28","21","1.05","19.27","12.87","MZOFb6Mf",,"1"
"Handbollsligan 2017/2018","18.09.2017","Alingsas","Skovde","30:22","30","22","1.22","11.60","5.49","0QNJcQy1",,"1"
"Handbollsligan 2017/2018","18.09.2017","Guif","Savehof","29:28","29","28","2.26","8.20","1.93","tO7Ian7l",,"1"
"Handbollsligan 2017/2018","18.09.2017","Ricoh","Hammarby","27:29","27","29","1.53","8.68","3.13","phMn58qR",,"2"
"Handbollsligan 2017/2018","17.09.2017","Helsingborg","Malmo","19:32","19","32","3.86","9.39","1.38","2X8E0Sir",,"2"
"Elitserien 2015/2016","25.09.2015","Savehof","Hammarby","29:17","29","17","1.26","11.46","4.79","QcrB4Ewp",,"1"
"Elitserien 2015/2016","24.09.2015","Kristianstad","Karlskrona","28:27","28","27","1.03","20.36","16.35","Oldq9fVS",,"1"
"Elitserien 2015/2016","24.09.2015","Ricoh","Redbergslids","24:25","24","25","1.93","8.79","2.19","dSPnAzGM",,"2"
"Elitserien 2015/2016","24.09.2015","Skovde","Guif","17:25","17","25","3.21","9.66","1.48","IyRrBG0G",,"2"
"Elitserien 2015/2016","24.09.2015","Ystads IF","Malmo","34:18","34","18","1.27","11.51","4.73","OERvCdoA",,"1"
"Elitserien 2015/2016","21.09.2015","Hammarby","Alingsas","28:28","28","28","2.73","9.71","1.61","ldZREb1i",,"X"
"Elitserien 2015/2016","21.09.2015","Lugi","Kristianstad","24:27","24","27","2.75","9.68","1.61","SnYVDIGc",,"2"
"Elitserien 2013/2014","12.10.2013","Onnereds","Ystads IF","24:32","24","32","5.35","12.21","1.21","p6RitOa4",,"2"
"Elitserien 2013/2014","10.10.2013","Kristianstad","Lugi","23:20","23","20","1.55","9.53","2.87","6FSms4pb",,"1"
"Elitserien 2013/2014","10.10.2013","Skovde","Hammarby","29:29","29","29","1.48","10.15","3.11","OjwqrpVi",,"X"
"Elitserien 2013/2014","09.10.2013","Malmo","Drott","35:31","35","31","1.78","8.94","2.37","hWUav2UG",,"1"
"Elitserien 2013/2014","07.10.2013","Lugi","Onnereds","32:26","32","26","1.02","18.67","16.90","I1EPxkgC",,"1"
"Elitserien 2013/2014","07.10.2013","Malmo","Lund","25:25","25","25","1.17","12.63","6.07","zw9Uy98I",,"X"
"Elitserien 2013/2014","07.10.2013","Redbergslids","Skovde","28:20","28","20","2.14","8.78","1.93","C2WcKtwo",,"1"
"Elitserien 2013/2014","06.10.2013","Drott","Kristianstad","24:25","24","25","2.60","9.53","1.65","YmoRBFkk",,"2"
"Elitserien 2013/2014","06.10.2013","Guif","Alingsas","30:23","30","23","1.53","9.71","2.93","vBFLwVw6",,"1"
"Elitserien 2011/2012","26.09.2011","Malmo","Lund","28:20","28","20","1.57","9.91","2.74","AgPxHHbc",,"1"
"Elitserien 2011/2012","26.09.2011","Redbergslids","Hammarby","35:31","35","31","1.23","12.31","4.90","djLYHcqi",,"1"
"Elitserien 2011/2012","26.09.2011","Skovde","Savehof","28:38","28","38","2.43","9.52","1.71","CxKwffip",,"2"
"Elitserien 2011/2012","25.09.2011","Aranas","Ystads IF","29:33","29","33","1.83","9.12","2.24","65WqxvHK",,"2"
"Elitserien 2011/2012","24.09.2011","Guif","Alingsas","28:24","28","24","1.48","10.25","3.05","tfXBbzqT",,"1"
"Elitserien 2011/2012","23.09.2011","Hammarby","Tumba","23:23","23","23","1.69","9.38","2.48","CUNw4vFi",,"X"
"Elitserien 2011/2012","22.09.2011","Lund","Drott","27:28","27","28","1.99","8.63","2.07","23Y7aGTM",,"2"
"Elitserien 2011/2012","21.09.2011","Alingsas","Skovde","22:19","22","19","1.36","10.49","3.73","Kvq30dEG",,"1"
"Elitserien 2010/2011","15.10.2010","Aranas","Hammarby","24:24","24","24","","","","hlimH2xF",,"X"
"Elitserien 2010/2011","14.10.2010","Drott","Guif","23:23","23","23","","","","KzguJO72",,"X"
"Elitserien 2010/2011","14.10.2010","Ystads IF","Alingsas","21:28","21","28","","","","bRiqIrN8",,"2"
"Elitserien 2010/2011","11.10.2010","Malmo","Drott","36:19","36","19","","","","6mmtd10k",,"1"
"Elitserien 2010/2011","11.10.2010","Skovde","Redbergslids","38:29","38","29","","","","0AnpeLFe",,"1"
"Elitserien 2010/2011","10.10.2010","Lugi","Lindesberg","28:26","28","26","","","","hpqxcsoq",,"1"
"Elitserien 2010/2011","10.10.2010","Ystads IF","Kristianstad","28:22","28","22","","","","n3691NxS",,"1"
"Elitserien 2010/2011","07.10.2010","Drott","Ystads IF","21:26","21","26","","","","4fqc23NL",,"2"
"Elitserien 2010/2011","06.10.2010","Aranas","Malmo","30:22","30","22","","","","zFep55w3",,"1"
"Elitserien 2010/2011","06.10.2010","Guif","Skovde","29:22","29","22","","","","dUqg3q8F",,"1"
"Elitserien 2010/2011","06.10.2010","Redbergslids","Lindesberg","33:27","33","27","","","","Iwok4Ph9",,"1"
"Handbollsligan 2017/2018","01.09.2017","Kristianstad","Karlskrona","31:22","31","22","1.03","20.30","16.07","nBDJ0sNa",,"1"
"Handbollsligan 2017/2018","15.09.2017","Hammarby","Guif","26:29","26","29","1.92","8.03","2.27","04nqomhe",,"2"
"Handbollsligan 2017/2018","15.09.2017","Lugi","Karlskrona","32:28","32","28","1.21","11.93","5.70","lQSw7UEE",,"1"
"Handbollsligan 2017/2018","14.09.2017","Savehof","Redbergslids","31:31","31","31","1.49","9.13","3.24","WlIr6lUK",,"X"
"Handbollsligan 2017/2018","14.09.2017","Skovde","Ricoh","30:23","30","23","1.45","9.37","3.45","AZTZ7Aa8",,"1"
"Handbollsligan 2017/2018","13.09.2017","Kristianstad","Helsingborg","30:24","30","24","1.01","23.44","20.18","rTylp771",,"1"
"Handbollsligan 2017/2018","13.09.2017","Malmo","Ystads IF","27:30","27","30","1.59","8.63","2.93","MJzhqRM7",,"2"
"Handbollsligan 2017/2018","10.09.2017","Aranas","Malmo","17:24","17","24","6.55","13.28","1.17","2JTunTxk",,"2"
"Handbollsligan 2017/2018","10.09.2017","Redbergslids","Hammarby","33:17","33","17","1.41","9.13","3.81","GbkcfiV8",,"1"
"Elitserien 2015/2016","21.09.2015","Redbergslids","Savehof","29:30","29","30","2.53","8.93","1.71","ABNzDxW3",,"2"
"Elitserien 2015/2016","20.09.2015","Guif","Ricoh","31:25","31","25","1.24","11.54","5.12","Mkstie9p",,"1"
"Elitserien 2015/2016","20.09.2015","Karlskrona","Drott","26:20","26","20","1.69","8.94","2.56","0ttpjFOj",,"1"
"Elitserien 2015/2016","17.09.2015","Alingsas","Redbergslids","30:18","30","18","1.26","11.24","4.92","G84Dey1T",,"1"
"Elitserien 2015/2016","17.09.2015","Aranas","Ystads IF","23:29","23","29","8.33","14.18","1.11","4Y09dHoN",,"2"
"Elitserien 2015/2016","17.09.2015","Malmo","Karlskrona","32:28","32","28","1.23","11.47","5.27","AB15ccWG",,"1"
"Elitserien 2015/2016","16.09.2015","Savehof","Guif","31:25","31","25","1.63","9.09","2.72","WK21bwHA",,"1"
"Elitserien 2015/2016","15.09.2015","Ricoh","Skovde","18:21","18","21","1.48","9.67","3.25","Eq8daJ14",,"2"
"Elitserien 2013/2014","05.10.2013","Rimbo","Savehof","27:38","27","38","6.06","12.49","1.17","WpCDui9g",,"2"
"Elitserien 2013/2014","03.10.2013","Drott","Lugi","22:32","22","32","2.00","8.33","2.08","lMM8tXgm",,"2"
"Elitserien 2013/2014","02.10.2013","Skovde","Guif","22:24","22","24","1.74","9.01","2.43","AVN4sDvs",,"2"
"Elitserien 2013/2014","01.10.2013","Lund","Ystads IF","31:37","31","37","3.07","9.95","1.49","vmywngWP",,"2"
"Elitserien 2013/2014","29.09.2013","Hammarby","Redbergslids","26:21","26","21","1.53","9.73","2.93","bibjOkvJ",,"1"
"Elitserien 2013/2014","29.09.2013","Onnereds","Kristianstad","23:41","23","41","9.29","14.97","1.09","0dxZnZGJ",,"2"
"Elitserien 2013/2014","28.09.2013","Alingsas","Rimbo","37:21","37","21","1.13","13.48","7.08","plfnPVOC",,"1"
"Elitserien 2013/2014","27.09.2013","Kristianstad","Drott","24:24","24","24","1.25","11.71","4.78","Mo3RTgAs",,"X"
"Elitserien 2013/2014","26.09.2013","Guif","Hammarby","27:33","27","33","1.17","12.54","6.27","G82VSDPm",,"2"
"Elitserien 2011/2012","21.09.2011","Lugi","Aranas","25:28","25","28","1.27","11.54","4.47","8dHn2Iq4",,"2"
"Elitserien 2011/2012","21.09.2011","Savehof","Redbergslids","26:28","26","28","1.19","12.63","5.64","2JGj1xaA",,"2"
"Elitserien 2011/2012","21.09.2011","Kristianstad","Malmo","26:29","26","29","1.83","8.77","2.26","U5Ir3bUc",,"2"
"Elitserien 2011/2012","18.09.2011","Ystads IF","Lugi","25:23","25","23","1.85","8.93","2.24","YwPZ4Kao",,"1"
"Elitserien 2011/2012","18.09.2011","Skovde","Guif","30:34","30","34","2.16","8.91","1.90","jyT4mJUA",,"2"
"Elitserien 2011/2012","17.09.2011","Aranas","Lund","19:26","19","26","1.58","10.04","2.71","b1WCocaN",,"2"
"Elitserien 2011/2012","17.09.2011","Drott","Kristianstad","26:22","26","22","1.37","11.17","3.55","tQLHpHET",,"1"
"Elitserien 2010/2011","05.10.2010","Kristianstad","Lund","27:24","27","24","","","","MBit6oOd",,"1"
"Elitserien 2010/2011","04.10.2010","Hammarby","Alingsas","20:22","20","22","","","","4jujs2od",,"2"
"Elitserien 2010/2011","02.10.2010","Lund","Skovde","27:24","27","24","","","","QatnrrWk",,"1"
"Elitserien 2010/2011","02.10.2010","Lindesberg","Guif","25:29","25","29","","","","8OosqOGq",,"2"
"Elitserien 2010/2011","01.10.2010","Lugi","Kristianstad","27:24","27","24","","","","Ch0BlpgM",,"1"
"Elitserien 2010/2011","01.10.2010","Ystads IF","Aranas","29:22","29","22","","","","6FaFm48S",,"1"
"Elitserien 2010/2011","30.09.2010","Lund","Drott","21:31","21","31","","","","Wx5CjQwG",,"2"
"Elitserien 2010/2011","29.09.2010","Alingsas","Savehof","26:34","26","34","","","","lEF7i6O9",,"2"
"Handbollsligan 2017/2018","10.09.2017","Ricoh","Alingsas","23:26","23","26","4.10","9.91","1.35","lCm5hVaL",,"2"
"Handbollsligan 2017/2018","09.09.2017","Guif","Skovde","24:26","24","26","1.50","9.07","3.21","6mrAikFR",,"2"
"Handbollsligan 2017/2018","09.09.2017","Ystads IF","Kristianstad","27:31","27","31","3.50","9.32","1.44","8dUym9Nr",,"2"
"Handbollsligan 2017/2018","08.09.2017","Helsingborg","Lugi","22:23","22","23","3.71","9.61","1.40","ALl1gBpF",,"2"
"Elitserien 2015/2016","14.09.2015","Drott","Lugi","20:33","20","33","2.67","9.09","1.65","zg9h0anb",,"2"
"Elitserien 2015/2016","14.09.2015","Redbergslids","Hammarby","24:23","24","23","1.58","9.42","2.83","tW9l1uXi",,"1"
"Elitserien 2015/2016","13.09.2015","Guif","Alingsas","25:27","25","27","1.69","8.99","2.60","SS5p2LHo",,"2"
"Elitserien 2015/2016","13.09.2015","Karlskrona","Aranas","25:23","25","23","1.30","10.70","4.39","QNR1wxuo",,"1"
"Elitserien 2015/2016","12.09.2015","Skovde","Savehof","20:26","20","26","3.12","9.82","1.49","OEuzrIWT",,"2"
"Elitserien 2015/2016","11.09.2015","Kristianstad","Drott","37:23","37","23","1.06","16.32","11.90","GltWrbHN",,"1"
"Elitserien 2015/2016","11.09.2015","Lugi","Malmo","24:23","24","23","1.49","9.66","3.18","xbsSqv2H",,"1"
"Elitserien 2013/2014","26.09.2013","Lugi","Lund","30:25","30","25","1.12","13.66","7.55","ngCaYZ1Q",,"1"
"Elitserien 2013/2014","25.09.2013","Rimbo","Skovde","27:28","27","28","3.70","10.74","1.36","CzdvRif0",,"2"
"Elitserien 2013/2014","25.09.2013","Savehof","Alingsas","26:24","26","24","1.45","9.67","3.24","jRfrQB96",,"1"
"Elitserien 2013/2014","25.09.2013","Ystads IF","Malmo","27:27","27","27","1.54","9.71","2.90","fa1ZRXvf",,"X"
"Elitserien 2013/2014","23.09.2013","Redbergslids","Guif","22:31","22","31","2.46","8.83","1.73","4UMfZFnK",,"2"
"Elitserien 2013/2014","22.09.2013","Malmo","Lugi","24:23","24","23","2.81","9.45","1.56","QwOjzdXD",,"1"
"Elitserien 2013/2014","21.09.2013","Hammarby","Rimbo","30:29","30","29","1.26","11.41","4.57","G8t0DYP0",,"1"
"Elitserien 2013/2014","21.09.2013","Lund","Kristianstad","23:31","23","31","5.55","11.82","1.20","25xdEEAf",,"2"
"Elitserien 2013/2014","20.09.2013","Skovde","Savehof","25:25","25","25","1.98","8.35","2.11","bXV4Chu7",,"X"
"Elitserien 2011/2012","17.09.2011","Tumba","Savehof","14:31","14","31","6.26","14.44","1.14","GICqtyNp",,"2"
"Elitserien 2011/2012","16.09.2011","Redbergslids","Alingsas","23:27","23","27","1.95","8.82","2.10","KAX8nwpH",,"2"
"Elitserien 2011/2012","14.09.2011","Alingsas","Tumba","31:25","31","25","1.10","14.52","8.40","IwDui1Vo",,"1"
"Elitserien 2011/2012","14.09.2011","Kristianstad","Aranas","26:25","26","25","1.63","9.54","2.62","Q3Gmku0b",,"1"
"Elitserien 2011/2012","14.09.2011","Malmo","Drott","28:30","28","30","1.61","9.59","2.69","vmEyhsGu",,"2"
"Elitserien 2011/2012","14.09.2011","Savehof","Hammarby","29:21","29","21","1.05","16.40","12.90","8S5hlaF4",,"1"
"Elitserien 2011/2012","13.09.2011","Guif","Redbergslids","38:31","38","31","1.34","10.86","3.85","C0CqjLph",,"1"
"Elitserien 2011/2012","13.09.2011","Lund","Ystads IF","31:22","31","22","2.60","9.46","1.64","no3XXvNU",,"1"
"Elitserien 2010/2011","29.09.2010","Skovde","Hammarby","29:25","29","25","","","","ANG3hn93",,"1"
"Elitserien 2010/2011","28.09.2010","Malmo","Ystads IF","30:29","30","29","","","","tlCagSgc",,"1"
"Elitserien 2010/2011","27.09.2010","Drott","Lugi","25:26","25","26","","","","f7O6oGzi",,"2"
"Elitserien 2010/2011","27.09.2010","Hammarby","Lindesberg","31:25","31","25","","","","2cDef8vi",,"1"
"Elitserien 2010/2011","26.09.2010","Aranas","Lund","31:27","31","27","","","","l8dZ3OjI",,"1"
"Elitserien 2010/2011","26.09.2010","Guif","Redbergslids","34:25","34","25","","","","t4K2ndLp",,"1"
"Elitserien 2010/2011","23.09.2010","Lund","Malmo","29:24","29","24","","","","AHcV44yC",,"1"
"Elitserien 2013/2014","18.09.2013","Drott","Malmo","27:29","27","29","1.42","10.04","3.37","Q5KuqQFo",,"2"
"Elitserien 2010/2011","22.09.2010","Savehof","Skovde","41:27","41","27","","","","reRY5pM5",,"1"
"Elitserien 2010/2011","22.09.2010","Kristianstad","Drott","27:28","27","28","","","","6P4I76ig",,"2"
"Elitserien 2010/2011","22.09.2010","Lugi","Aranas","31:21","31","21","","","","hM0E8nxm",,"1"
"Elitserien 2010/2011","22.09.2010","Redbergslids","Hammarby","30:24","30","24","","","","0n4M6Q6a",,"1"
"Elitserien 2010/2011","20.09.2010","Lindesberg","Savehof","29:34","29","34","","","","8lPsE8EP",,"2"
"Elitserien 2010/2011","20.09.2010","Skovde","Alingsas","33:24","33","24","","","","AcB99SMt",,"1"
"Elitserien 2010/2011","19.09.2010","Aranas","Kristianstad","21:23","21","23","","","","GG7ikPyP",,"2"
"Elitserien 2010/2011","18.09.2010","Alingsas","Lindesberg","31:30","31","30","","","","rRFvhRi6",,"1"
"Elitserien 2010/2011","18.09.2010","Hammarby","Guif","21:27","21","27","","","","xQ8mj5MI",,"2"
"Elitserien 2010/2011","18.09.2010","Malmo","Lugi","35:25","35","25","","","","l4Gzg7x0",,"1"
"Elitserien 2010/2011","18.09.2010","Savehof","Redbergslids","28:27","28","27","","","","f1Jrio7C",,"1"
"Elitserien 2010/2011","18.09.2010","Ystads IF","Lund","24:29","24","29","","","","6egOgmNg",,"2"
"Elitserien 2010/2011","15.09.2010","Guif","Savehof","29:38","29","38","","","","hlDm0kpQ",,"2"
"Elitserien 2010/2011","15.09.2010","Kristianstad","Malmo","25:24","25","24","","","","vo9q1VUJ",,"1"
"Elitserien 2010/2011","15.09.2010","Lindesberg","Skovde","31:31","31","31","","","","lKbJfT7m",,"X"
